(228.40826,1140.1896), (222.82343,1167.0995), (217.14673,1194.1294), (212.70734,1221.352), (210.44977,1248.9194), (210.67572,1276.7345), (212.66254,1304.4073), (215.49872,1332.0027), (219.14856,1359.4873), (224.27838,1386.6926), (231.46295,1413.399), (240.46423,1439.4565), (250.34802,1465.3842), (260.74115,1490.6377), (274.19855,1514.58), (293.68164,1533.715), (318.1136,1547.6366), (351.1928,1554.19), (385.01617,1554.9204), (418.33246,1549.7434), (450.66962,1539.8201), (481.99133,1526.7969), (511.99594,1510.6509), (539.9143,1491.5532), (565.1953,1469.0872), (587.20215,1443.178), (605.6422,1414.6882), (620.9354,1384.3126), (634.04846,1353.0322), (645.6927,1321.1771), (655.98224,1288.7981), (665.03296,1256.1595), (673.5228,1223.5269), (239.60144,1106.813), (266.6178,1088.8296), (294.48114,1094.626), (321.53583,1106.8296), (346.96405,1122.5236), (423.69244,1133.0164), (463.04828,1128.5167), (504.14734,1129.957), (544.6155,1141.8242), (576.7332,1175.0588), (373.3097,1185.4465), (361.98267,1224.3529), (350.24188,1263.0625), (338.77313,1302.4384), (303.12952,1324.6938), (320.81622,1336.7047), (341.53583,1343.759), (368.43042,1344.6119), (395.58295,1345.8315), (256.4594,1160.0211), (278.60626,1148.5936), (323.25214,1164.2838), (333.50977,1187.1509), (311.37152,1188.523), (270.24896,1176.8645), (436.74237,1208.159), (458.49988,1189.5564), (512.675,1195.7479), (532.8285,1216.0188), (509.07245,1225.4773), (459.6778,1219.211), (262.38605,1110.6799), (289.45312,1117.2435), (316.2882,1128.2688), (342.55872,1141.0846), (421.0213,1153.5059), (459.06903,1152.5378), (499.37628,1155.0236), (539.32434,1164.133), (303.04718,1150.4194), (289.73193,1186.1761), (295.83246,1170.3046), (486.2259,1186.0083), (484.07623,1226.1392), (484.97498,1208.2566), (353.2517,1186.267), (405.17474,1196.7417), (313.99463,1278.1294), (406.07446,1296.1217), (296.2044,1304.1653), (415.02496,1328.0165), (278.37598,1398.649), (296.90985,1387.2888), (318.65613,1383.7932), (333.9944,1388.6034), (351.2558,1391.1415), (386.5359,1406.6074), (419.07306,1426.5684), (390.67316,1439.403), (359.50647,1446.385), (327.47015,1443.8252), (305.5254,1434.726), (289.61005,1417.8275), (286.22003,1400.5071), (308.8072,1403.9443), (331.00177,1409.4926), (370.6416,1416.5962), (409.78833,1425.4331), (371.56805,1418.1178), (332.9319,1412.0872), (309.5031,1405.5172), (295.80762,1170.3145), (485.00952,1208.3174)
(229.20905,1139.3922), (223.25159,1166.244), (217.22113,1193.209), (212.46997,1220.3824), (209.9851,1247.9254), (210.07019,1275.717), (211.98792,1303.3607), (214.80688,1330.9061), (218.50311,1358.3442), (223.70166,1385.5374), (230.93127,1412.2428), (239.9295,1438.3334), (249.7926,1464.3328), (260.1728,1489.6812), (273.5979,1513.6833), (292.95386,1532.9208), (317.41534,1547.0023), (350.16272,1553.6249), (383.8593,1554.4784), (417.06818,1549.4265), (449.27734,1539.5022), (480.44574,1526.4503), (510.31403,1510.3267), (538.1522,1491.3297), (563.41345,1469.0221), (585.42725,1443.2911), (603.89197,1414.9849), (619.2119,1384.7858), (632.3579,1353.6769), (644.03076,1321.9838), (654.3102,1289.7568), (663.3306,1257.2524), (671.78076,1224.7388), (240.95197,1105.2792), (267.86792,1087.633), (295.3573,1093.5906), (321.98077,1105.8369), (347.0166,1121.3857), (423.9015,1132.606), (462.96857,1128.5204), (503.76483,1130.2158), (543.89307,1142.1399), (575.68225,1175.3173), (373.26288,1184.7751), (361.8827,1223.3944), (350.08966,1261.8295), (338.5625,1300.912), (302.17957,1323.4137), (319.97467,1335.5117), (340.86096,1342.7015), (367.9657,1343.8066), (395.3637,1345.3711), (256.495,1158.241), (278.62415,1147.5717), (322.72595,1163.4509), (332.76257,1185.9977), (310.9182,1186.771), (270.29413,1174.8394), (436.17114,1207.9469), (458.0016,1189.6836), (511.91376,1196.2837), (532.06006,1216.2573), (508.284,1225.1427), (459.1474,1218.6558), (263.53845,1109.4174), (290.22565,1116.1482), (316.6443,1127.174), (342.54388,1139.9285), (421.13867,1153.1587), (458.89557,1152.5406), (498.8662,1155.322), (538.489,1164.5005), (302.75995,1149.7366), (289.53876,1184.1643), (295.58093,1168.8877), (485.6192,1186.5204), (483.3943,1225.5946), (484.32343,1208.2325), (352.8825,1185.376), (404.88373,1196.2878), (313.47052,1276.5892), (405.92432,1295.1553), (295.43085,1302.6248), (414.88965,1327.3315), (277.29633,1396.3326), (296.11884,1385.8229), (318.09735,1382.8176), (333.3258,1387.6077), (350.4519,1390.1385), (385.94427,1405.617), (419.09705,1424.9995), (390.44336,1438.5195), (359.0202,1445.9692), (326.70142,1443.4326), (304.4099,1433.806), (288.51575,1416.1757), (285.1103,1398.5747), (307.8548,1402.8068), (330.29388,1408.7435), (370.05096,1415.8362), (409.56696,1424.1621), (371.06775,1417.4071), (332.18335,1411.4685), (308.39728,1404.4705), (295.55865,1168.8943), (484.3589,1208.2915)
(231.56207,1138.1294), (225.38257,1164.88), (219.10565,1191.741), (214.09753,1218.8223), (211.37256,1246.2946), (211.25592,1274.0387), (212.96979,1301.6593), (215.55438,1329.1874), (218.96484,1356.6384), (223.8294,1383.8683), (230.71179,1410.6287), (239.36877,1436.7837), (248.8927,1462.845), (258.98944,1488.2468), (272.18524,1512.3337), (291.38837,1531.7458), (315.75677,1545.9418), (348.6267,1552.9171), (382.4729,1554.0482), (415.90002,1549.3289), (448.36865,1539.7203), (479.79156,1526.9097), (509.92218,1510.9453), (537.9956,1492.0488), (563.4662,1469.7855), (585.6798,1444.0594), (604.3351,1415.7444), (619.8521,1385.5149), (633.1662,1354.363), (644.9775,1322.5983), (655.3845,1290.2974), (664.5354,1257.7163), (673.13074,1225.1293), (242.95166,1103.7302), (270.03894,1086.4783), (297.24744,1093.0591), (323.47186,1105.8182), (348.15955,1121.7382), (423.35358,1132.6006), (462.3905,1128.271), (503.15656,1129.6454), (543.3447,1141.303), (575.3137,1174.5894), (373.3905,1184.9512), (361.74487,1223.3204), (349.67047,1261.4835), (337.88098,1300.2356), (301.54163,1323.3629), (319.2541,1335.3417), (340.11023,1342.3688), (367.20087,1343.8118), (394.61322,1345.7473), (257.65533,1157.2026), (279.8874,1146.4944), (323.90936,1163.0984), (333.54358,1186.0784), (311.58356,1186.8347), (271.03894,1174.3646), (436.1869,1208.369), (457.99707,1189.55), (512.121,1195.9437), (532.1366,1216.2445), (508.37445,1225.6492), (459.12952,1219.3121), (265.48022,1108.3713), (291.9173,1115.719), (317.97424,1127.2483), (343.56506,1140.3947), (420.479,1153.2817), (458.21112,1152.4421), (498.1585,1154.915), (537.8666,1163.8043), (304.1176,1148.8861), (290.16925,1184.06), (296.55957,1168.4175), (485.74506,1186.0873), (483.42084,1226.3116), (484.38324,1208.393), (353.31873,1185.4801), (404.96948,1196.5651), (313.16516,1276.4539), (405.4765,1295.4309), (295.02515,1302.5708), (414.21466,1327.7412), (275.8219,1396.582), (294.8839,1385.9657), (316.91138,1382.913), (332.23462,1387.733), (349.4336,1390.3938), (385.16467,1406.2655), (418.66223,1425.9854), (389.44214,1439.0464), (357.71954,1446.1837), (325.24573,1443.4543), (303.08783,1433.775), (287.25372,1416.2109), (283.73053,1398.7341), (306.52295,1403.0106), (329.01587,1409.0461), (369.18848,1416.3948), (409.06763,1425.0059), (370.18774,1417.85), (330.91772,1411.6226), (307.11176,1404.5237), (296.53674,1168.4253), (484.41803,1208.4497)
(226.81519,1140.8184), (221.06482,1167.6436), (215.21301,1194.5701), (210.61188,1221.7003), (208.2251,1249.1982), (208.3565,1276.9653), (210.2716,1304.6077), (213.0545,1332.1547), (216.68835,1359.5881), (221.83405,1386.724), (229.0924,1413.3079), (238.21637,1439.2074), (248.22089,1464.9438), (258.7364,1489.9904), (272.27606,1513.7341), (291.74622,1532.7744), (316.18726,1546.5493), (349.1264,1553.2899), (382.8896,1554.1555), (416.18268,1549.236), (448.55884,1539.5776), (479.91223,1526.7816), (509.9431,1510.8165), (537.8552,1491.8522), (563.0889,1469.4646), (585.0126,1443.6206), (603.35803,1415.2007), (618.5696,1384.8846), (631.6006,1353.6655), (643.15497,1321.8611), (653.3353,1289.534), (662.25775,1256.9465), (670.6185,1224.3655), (238.33319,1105.938), (265.35443,1088.292), (293.01752,1094.3447), (319.7553,1106.866), (344.88135,1122.803), (421.07147,1133.051), (460.26178,1128.2273), (501.21283,1129.3375), (541.5565,1140.9639), (573.7048,1174.0848), (371.33398,1186.0931), (360.28088,1224.6156), (348.80725,1262.9032), (337.73846,1301.8324), (301.40558,1324.8936), (319.1353,1336.6399), (339.99756,1343.5723), (366.72723,1344.6461), (393.867,1346.1813), (254.02155,1159.6316), (276.49994,1148.0227), (321.35254,1164.5197), (331.30676,1188.0106), (308.97455,1189.2897), (267.69983,1177.0955), (433.8761,1209.2382), (455.6491,1189.8013), (510.33765,1195.5374), (530.4236,1216.3821), (506.64685,1226.354), (456.98895,1220.3505), (261.11932,1109.8901), (287.97467,1116.8002), (314.46985,1128.2266), (340.44904,1141.3363), (418.44165,1153.5476), (456.33795,1152.2367), (496.50073,1154.3176), (536.3551,1163.1136), (301.17303,1150.0608), (287.19122,1186.7792), (293.59027,1170.4744), (483.63153,1185.7297), (481.515,1227.3046), (482.3822,1208.7935), (351.16516,1187.0083), (402.78894,1197.5632), (312.41302,1278.2825), (404.302,1296.3206), (294.53625,1304.3917), (413.24762,1328.2842), (275.5027,1397.6938), (294.8275,1386.794), (317.16858,1383.3457), (332.5027,1388.0758), (349.6524,1390.6692), (385.0224,1406.4246), (418.0166,1426.0842), (389.05597,1438.4143), (357.6715,1445.0713), (325.5783,1442.3623), (303.4912,1433.2694), (287.33875,1416.5573), (283.4958,1399.6509), (306.57874,1403.3031), (329.35242,1408.884), (369.17615,1416.1815), (408.61517,1424.9814), (370.04773,1417.5029), (331.13098,1411.2383), (307.16846,1404.6589), (293.56708,1170.4833), (482.41687,1208.8492)
(227.04065,1137.0195), (221.02502,1163.9824), (214.9768,1191.0526), (210.2508,1218.3453), (207.8258,1246.0059), (208.013,1273.9067), (210.04224,1301.6594), (212.97949,1329.304), (216.79944,1356.8442), (222.12799,1384.1283), (229.47363,1410.9122), (238.55847,1437.0747), (248.45044,1463.1646), (258.91553,1488.5771), (272.54694,1512.5801), (292.15942,1531.8284), (316.76385,1545.7743), (349.8266,1552.4347), (383.70935,1553.1694), (417.10577,1548.0104), (449.48077,1537.9128), (480.73938,1524.6305), (510.6634,1508.2413), (538.5251,1488.9553), (563.7465,1466.355), (585.67053,1440.3551), (604.0316,1411.8326), (619.27905,1381.4672), (632.3751,1350.2229), (643.98816,1318.3768), (654.1491,1285.991), (662.97754,1253.3042), (671.21204,1220.6003), (238.2915,1103.2705), (265.94012,1086.0454), (293.71338,1092.9429), (320.42975,1106.0485), (345.6283,1122.1895), (421.35547,1133.1118), (460.49878,1128.4557), (501.41815,1129.2998), (541.9155,1140.3268), (574.521,1173.258), (371.9873,1184.7859), (360.92804,1223.6465), (349.44507,1262.3246), (338.35645,1301.6289), (301.1443,1324.4099), (319.25867,1336.33), (340.45428,1343.4207), (367.528,1344.4304), (395.02704,1346.0275), (253.36108,1156.324), (276.19086,1145.2928), (321.06665,1162.2175), (330.85876,1185.7289), (308.49072,1186.6431), (267.1458,1174.0066), (435.33173,1207.9199), (457.1452,1188.594), (511.84,1194.4867), (532.1549,1215.0277), (508.153,1224.8448), (458.45026,1218.8369), (261.51727,1108.0308), (288.53204,1115.7024), (315.08936,1127.5583), (341.18463,1140.9342), (418.63483,1153.8011), (456.52594,1152.6268), (496.67322,1154.6091), (536.70746,1162.9187), (300.89594,1147.6456), (286.6421,1183.916), (293.16388,1167.7632), (485.148,1184.7256), (482.98615,1225.7642), (483.8825,1207.4757), (351.28186,1185.2301), (403.80627,1196.2611), (312.37537,1277.1188), (405.59576,1295.5216), (294.37366,1303.4508), (414.4654,1327.7021), (275.24286,1396.0928), (295.12952,1386.5509), (317.77423,1383.7395), (333.18994,1388.5565), (350.4214,1391.1327), (386.47308,1406.353), (420.6316,1424.6986), (391.07806,1438.115), (359.10095,1445.6932), (326.25336,1443.3044), (303.61993,1433.6147), (287.33118,1415.8732), (283.27466,1398.5208), (306.74847,1403.2997), (329.9474,1409.4696), (370.57263,1416.3271), (410.97675,1424.0303), (371.6076,1417.622), (331.8631,1411.7881), (307.35968,1404.5511), (293.141,1167.7697), (483.9214,1207.529)
(226.65985,1138.5929), (220.84277,1165.5045), (214.88556,1192.5092), (210.13586,1219.7085), (207.59125,1247.2764), (207.59833,1275.1144), (209.45514,1302.8281), (212.23132,1330.4565), (215.85553,1357.9817), (220.9552,1385.2423), (228.12695,1411.982), (237.14624,1438.0381), (247.05042,1463.9412), (257.44824,1489.1632), (270.87335,1513.0947), (290.28064,1532.3539), (314.7284,1546.2838), (347.83496,1553.1399), (381.76215,1554.0326), (415.25287,1549.1458), (447.8518,1539.515), (479.4474,1526.751), (509.7035,1510.7668), (537.82666,1491.7446), (563.2683,1469.2854), (585.39685,1443.3472), (603.93207,1414.8113), (619.2926,1384.3613), (632.43225,1352.9932), (644.071,1321.0264), (654.33386,1288.5397), (663.36694,1255.7947), (671.8496,1223.0555), (237.76154,1104.7759), (264.84778,1087.4138), (292.4016,1093.9409), (318.98206,1106.792), (343.98376,1122.9391), (420.3039,1133.3843), (459.54755,1128.4557), (500.56012,1129.3708), (541.0615,1140.729), (573.39185,1173.7478), (370.68066,1185.4177), (359.32098,1224.3235), (347.5185,1263.0083), (336.10376,1302.3872), (300.3532,1324.4662), (317.94745,1336.502), (338.71423,1343.5381), (365.44495,1344.526), (392.57794,1345.9287), (253.41315,1158.3192), (275.90192,1146.8628), (320.6665,1163.5349), (330.57245,1186.9573), (308.31757,1187.9952), (267.1244,1175.6938), (433.7107,1208.5386), (455.4182,1189.1497), (509.99152,1194.9423), (530.0984,1215.6813), (506.29156,1225.4858), (456.74115,1219.482), (260.528,1109.0524), (287.2995,1116.3228), (313.67346,1128.0226), (339.55762,1141.3259), (417.67242,1153.7649), (455.60834,1152.389), (495.8322,1154.3037), (535.8236,1162.8977), (300.54254,1149.0138), (286.58057,1185.3682), (292.96252,1169.2612), (483.35065,1185.1351), (481.22064,1226.3668), (482.09607,1208.0455), (350.4792,1186.1553), (402.35577,1196.8854), (311.37708,1277.9974), (403.13513,1296.2076), (293.56213,1303.9324), (412.0006,1328.106), (275.18744,1396.8329), (293.93683,1386.4939), (315.8224,1383.548), (331.0244,1388.2256), (348.05365,1390.8574), (383.54028,1406.3043), (416.62354,1425.4642), (387.78436,1438.3467), (356.3349,1445.3973), (324.08063,1442.8431), (302.15393,1433.4247), (286.38794,1416.2303), (282.95178,1399.0377), (305.5741,1403.1503), (327.90607,1408.935), (367.77197,1416.1135), (407.3233,1424.5446), (368.6488,1417.5477), (329.7044,1411.4158), (306.15375,1404.5701), (292.9369,1169.2695), (482.13354,1208.1017)
(227.38611,1138.9192), (221.39795,1165.7949), (215.36127,1192.7855), (210.62585,1219.9929), (208.15594,1247.5657), (208.26465,1275.394), (210.19556,1303.083), (213.01569,1330.6794), (216.71887,1358.185), (221.91522,1385.4303), (229.10706,1412.1855), (238.04993,1438.3214), (247.82812,1464.3544), (258.15802,1489.7236), (271.60437,1513.7386), (291.03992,1533.0294), (315.50226,1547.0371), (348.4572,1553.7782), (382.25134,1554.6157), (415.56903,1549.5518), (447.87048,1539.5742), (479.07275,1526.3998), (508.9209,1510.0879), (536.68054,1490.8575), (561.78296,1468.2946), (583.5831,1442.3295), (601.8407,1413.8408), (617.01086,1383.51), (630.0558,1352.3105), (641.6514,1320.531), (651.8578,1288.2231), (660.7755,1255.6294), (669.0958,1223.033), (238.9267,1104.0797), (266.12274,1086.6326), (293.7646,1092.9401), (320.3922,1105.633), (345.42224,1121.6207), (421.4792,1132.1932), (460.5562,1127.5022), (501.3667,1128.6458), (541.6572,1140.1572), (573.6841,1173.2866), (371.37268,1185.0642), (360.03943,1223.864), (348.2815,1262.4878), (336.8275,1301.7573), (300.27087,1324.6562), (318.2204,1336.5776), (339.17975,1343.6765), (366.22034,1344.7324), (393.57922,1346.4126), (254.11877,1157.7776), (276.45178,1146.9297), (320.8172,1163.3423), (330.695,1186.34), (308.6618,1187.1488), (267.79382,1174.8661), (434.40045,1208.2435), (456.15454,1189.3228), (510.3874,1195.347), (530.5061,1215.6416), (506.7395,1225.0968), (457.42688,1218.9893), (261.73932,1108.5144), (288.55377,1115.7084), (314.97357,1127.1909), (340.8922,1140.2958), (418.7771,1152.8253), (456.5481,1151.7222), (496.54236,1153.9264), (536.3317,1162.618), (300.8169,1149.1953), (287.11493,1184.4572), (293.378,1168.7991), (483.92505,1185.6442), (481.7804,1225.8522), (482.65765,1207.9738), (350.89276,1185.6729), (403.05017,1196.5569), (311.55676,1277.5829), (404.07062,1296.0199), (293.5194,1303.8239), (413.04376,1328.326), (275.1643,1397.4319), (294.2693,1386.8362), (316.3822,1383.7053), (331.8037,1388.5524), (349.0797,1391.0854), (384.87885,1406.8151), (418.44165,1426.4238), (389.30115,1439.8171), (357.54962,1447.2292), (324.97162,1444.6876), (302.65826,1434.9921), (286.68933,1417.2958), (283.12177,1399.6926), (306.00427,1403.946), (328.63495,1409.9517), (368.87384,1417.055), (408.80408,1425.4906), (369.85974,1418.621), (330.58313,1412.5869), (306.68646,1405.4491), (293.35504,1168.8079), (482.6953,1208.0286)
(226.99207,1139.5762), (221.04852,1166.5012), (214.95416,1193.5096), (210.07031,1220.7103), (207.41895,1248.2878), (207.35638,1276.139), (209.18207,1303.8718), (211.97192,1331.5188), (215.64502,1359.0673), (220.81183,1386.3495), (228.05139,1413.0951), (237.09149,1439.1744), (247.01544,1465.0985), (257.44647,1490.3448), (270.87823,1514.286), (290.25708,1533.5889), (314.80756,1547.6305), (347.76257,1554.502), (381.67993,1555.5039), (415.17596,1550.7031), (447.74115,1541.0432), (479.23938,1528.1608), (509.3676,1512.0474), (537.3555,1492.9487), (562.66547,1470.4446), (584.65796,1444.4895), (603.05035,1415.9476), (618.25555,1385.4822), (631.2302,1354.1003), (642.7234,1322.1304), (652.8762,1289.6597), (661.83594,1256.9501), (670.26416,1224.258), (238.46252,1104.5692), (265.40656,1087.0983), (292.6502,1093.492), (318.95526,1106.1812), (343.7425,1122.1578), (420.25635,1132.6302), (459.2716,1127.8427), (500.00922,1128.8574), (540.2148,1140.2026), (572.31915,1173.275), (370.2965,1185.7944), (358.90344,1224.3086), (347.0744,1262.6039), (335.5998,1301.5051), (299.4464,1324.2659), (317.23083,1336.2614), (338.198,1343.3379), (365.1994,1344.5657), (392.59448,1346.3013), (253.39032,1158.6868), (275.71716,1147.5339), (320.21118,1164.0294), (330.15405,1187.237), (308.0428,1188.279), (267.0747,1175.9762), (433.15533,1208.948), (454.81622,1189.8383), (509.0965,1195.8086), (529.20825,1216.2637), (505.52063,1225.8567), (456.15442,1219.8463), (261.05542,1108.7808), (287.52557,1115.967), (313.63214,1127.5233), (339.28467,1140.7097), (417.55243,1153.204), (455.29218,1151.9048), (495.23627,1153.9185), (534.94543,1162.4872), (300.1678,1149.7133), (286.44342,1185.6188), (292.721,1169.6777), (482.5901,1186.0459), (480.5428,1226.6935), (481.37787,1208.6233), (350.08344,1186.4744), (401.91125,1197.2517), (310.63422,1277.5365), (403.06073,1296.1038), (292.5901,1303.5549), (412.1978,1328.3881), (273.8598,1396.4658), (293.02783,1385.9974), (315.2845,1383.2365), (330.661,1387.9329), (347.84064,1390.5476), (383.989,1406.4783), (417.95367,1426.4229), (388.52087,1439.5974), (356.51788,1446.7666), (323.7791,1444.01), (301.3676,1434.178), (285.3405,1416.4666), (281.69165,1398.7332), (304.70685,1403.2563), (327.54315,1409.3646), (368.03137,1416.8425), (408.35736,1425.4265), (369.01648,1418.2423), (329.41022,1411.8179), (305.24316,1404.6803), (292.69788,1169.6831), (481.41412,1208.6764)
(225.01434,1139.1029), (219.07843,1166.0013), (213.07263,1193.0061), (208.33362,1220.22), (205.85419,1247.8069), (205.95923,1275.6614), (207.92487,1303.3964), (210.8277,1331.029), (214.6372,1358.5563), (219.95569,1385.7988), (227.3186,1412.5233), (236.46759,1438.6001), (246.43738,1464.5728), (256.9082,1489.8906), (270.43823,1513.8842), (289.93817,1533.1444), (314.5785,1547.0938), (347.5028,1553.706), (381.32043,1554.4216), (414.64392,1549.3387), (447.02112,1539.5157), (478.3676,1526.5862), (508.393,1510.5258), (536.3391,1491.5208), (561.6521,1469.1327), (583.6653,1443.2865), (602.09485,1414.8522), (617.3469,1384.4973), (630.3844,1353.2214), (641.9313,1321.3496), (652.0875,1288.9648), (661.0077,1256.3226), (669.3951,1223.6989), (236.64264,1104.8665), (263.75616,1087.1196), (291.32343,1093.2922), (317.948,1105.9137), (343.00342,1121.8763), (418.92065,1132.6714), (457.92975,1128.1284), (498.69666,1129.4171), (538.8618,1141.1406), (570.899,1174.5142), (369.12048,1186.0328), (357.9983,1224.4899), (346.47186,1262.7349), (335.34247,1301.5547), (298.94995,1324.7537), (316.73846,1336.6084), (337.72015,1343.4392), (364.5429,1344.6511), (391.81366,1346.1907), (252.15192,1158.7773), (274.67114,1147.5046), (319.46643,1164.1732), (329.4699,1187.547), (307.08673,1188.6157), (265.81885,1176.2346), (431.2287,1209.3408), (453.07324,1190.1246), (507.576,1196.2142), (527.5416,1217.0068), (503.85596,1226.6426), (454.33972,1220.437), (259.44257,1108.9003), (286.21954,1115.8878), (312.63397,1127.3567), (338.54718,1140.5347), (416.2412,1153.2861), (453.9615,1152.2206), (493.92572,1154.5546), (533.5869,1163.4979), (299.31787,1149.7131), (285.3028,1185.9921), (291.7213,1169.859), (480.97638,1186.318), (478.77228,1227.4575), (479.67743,1209.1511), (349.11218,1186.7504), (400.4041,1197.574), (310.14563,1277.9247), (402.14392,1296.0955), (292.16113,1304.1073), (411.17926,1328.1833), (273.75543,1397.4172), (293.00092,1387.1599), (315.25934,1384.0957), (330.63654,1388.7954), (347.77893,1391.299), (383.6775,1406.7678), (417.5888,1425.7631), (388.33862,1439.2904), (356.52844,1446.89), (323.88495,1444.5271), (301.43036,1434.8716), (285.39246,1417.2054), (281.64612,1399.6873), (304.67242,1404.0745), (327.48535,1409.966), (367.7765,1416.9716), (407.93848,1424.9974), (368.86395,1418.4172), (329.48633,1412.4724), (305.32745,1405.456), (291.69836,1169.8682), (479.71332,1209.2073)
(224.92798,1139.7434), (219.03748,1166.655), (213.06519,1193.6704), (208.35486,1220.8893), (205.88861,1248.476), (205.99432,1276.322), (207.93732,1304.0381), (210.80023,1331.6586), (214.5539,1359.1813), (219.82007,1386.427), (227.14624,1413.1487), (236.27155,1439.2122), (246.29004,1465.1362), (256.8767,1490.3577), (270.53363,1514.2155), (290.11334,1533.3457), (314.7882,1547.2397), (347.68884,1553.8864), (381.52582,1554.7242), (414.88367,1549.761), (447.27216,1539.9773), (478.59485,1527.0095), (508.5749,1510.8726), (536.4466,1491.783), (561.6456,1469.3013), (583.52734,1443.3768), (601.8317,1414.8857), (616.97473,1384.4987), (629.9204,1353.206), (641.3917,1321.323), (651.50446,1288.9282), (660.3922,1256.2811), (668.7428,1223.6469), (236.64636,1104.8798), (263.8421,1087.3599), (291.43195,1093.7059), (318.04877,1106.4103), (343.10437,1122.3773), (419.1916,1132.7957), (458.2646,1127.9904), (499.08313,1128.9604), (539.37244,1140.2908), (571.5422,1173.3481), (369.3603,1185.6276), (358.2351,1224.1304), (346.68945,1262.426), (335.52936,1301.3196), (298.83917,1324.354), (316.81396,1336.2013), (337.89508,1343.225), (364.86548,1344.3057), (392.23834,1345.9316), (251.77063,1158.6226), (274.2412,1147.486), (318.91736,1163.8732), (328.94037,1187.0598), (306.7212,1188.1174), (265.5763,1175.8765), (432.10822,1208.824), (453.8692,1189.6184), (508.26617,1195.5817), (528.38574,1216.1357), (504.63416,1225.7369), (455.17346,1219.7168), (259.49927,1109.1761), (286.2937,1116.3618), (312.71155,1127.899), (338.63635,1141.0609), (416.51678,1153.4508), (454.30566,1152.1451), (494.32465,1154.1565), (534.11475,1162.6954), (298.77094,1149.6216), (285.02417,1185.4889), (291.31592,1169.5618), (481.71198,1185.8047), (479.5968,1226.5828), (480.4616,1208.4579), (349.01306,1186.3083), (400.92798,1197.0969), (309.94775,1277.4689), (402.60895,1295.7073), (291.90405,1303.6355), (411.7694,1327.907), (272.87708,1396.9934), (292.46765,1385.9863), (315.146,1382.7668), (330.64496,1387.4979), (347.9278,1390.0458), (384.01874,1405.8188), (417.8941,1425.7686), (388.49744,1439.1334), (356.56134,1446.4869), (323.8557,1443.9692), (301.1881,1434.3958), (284.81232,1416.8446), (280.89056,1399.1179), (304.26196,1403.2482), (327.47107,1409.1179), (367.96716,1416.3196), (408.20728,1424.7876), (368.98627,1417.7937), (329.4361,1411.6465), (304.9361,1404.7057), (291.2932,1169.571), (480.4981,1208.5122)
(224.35559,1140.9308), (218.54388,1167.7632), (212.60138,1194.6967), (207.85364,1221.8152), (205.29553,1249.2949), (205.26276,1277.0457), (207.0581,1304.6881), (209.78528,1332.2487), (213.42035,1359.718), (218.57489,1386.9207), (225.82404,1413.6084), (234.92389,1439.6034), (244.95514,1465.4471), (255.54065,1490.5657), (269.14075,1514.3494), (288.64777,1533.4021), (313.2124,1547.1072), (346.12775,1553.9282), (379.95807,1554.8289), (413.3296,1550.0216), (445.8344,1540.5643), (477.35364,1527.984), (507.55377,1512.2134), (535.6516,1493.43), (561.069,1471.1702), (583.15576,1445.3925), (601.63245,1416.9658), (616.8974,1386.584), (629.9129,1355.2589), (641.4242,1323.3325), (651.60144,1290.8956), (660.60913,1258.2292), (669.1084,1225.5929), (236.31451,1106.4811), (263.2732,1088.5498), (290.79718,1094.496), (317.4176,1106.8843), (342.43628,1122.6499), (417.84125,1132.8425), (456.94635,1128.1464), (497.77045,1129.4084), (537.91797,1141.2146), (569.83716,1174.723), (368.30194,1186.0094), (357.07037,1224.5433), (345.41754,1262.8733), (334.17365,1301.8892), (298.0171,1324.769), (315.72656,1336.6685), (336.6292,1343.6305), (363.46606,1344.6708), (390.72662,1346.1205), (251.95654,1160.0402), (274.10577,1149.021), (318.4549,1164.8699), (328.69476,1187.4917), (306.66583,1188.4989), (265.7989,1176.6909), (430.4436,1208.8635), (452.23596,1190.1654), (506.20764,1196.4957), (526.06274,1216.827), (502.47638,1225.9867), (453.36584,1219.7004), (258.98834,1110.3826), (285.71558,1117.1489), (312.12958,1128.37), (338.0066,1141.3229), (415.12872,1153.5043), (452.91608,1152.3335), (492.94434,1154.6254), (532.60693,1163.5945), (298.4104,1151.0286), (285.16174,1185.9586), (291.216,1170.4957), (479.89673,1186.6624), (477.6081,1226.5848), (478.5462,1208.8687), (348.34143,1186.7191), (399.5905,1197.3324), (309.17194,1278.1089), (401.0863,1296.1559), (291.1552,1304.1884), (410.16858,1328.1769), (272.43573,1398.1334), (291.60608,1386.8339), (313.91968,1383.5762), (329.36652,1388.2429), (346.58167,1390.746), (382.29126,1406.429), (415.73126,1426.4924), (386.65857,1439.7722), (354.98383,1447.2046), (322.51385,1444.8258), (300.1197,1435.3718), (283.99152,1417.8804), (280.27673,1400.1144), (303.3463,1404.0481), (326.20276,1409.8109), (366.31738,1416.8988), (406.26086,1425.442), (367.33008,1418.4082), (328.1405,1412.3461), (304.02002,1405.5234), (291.19354,1170.5095), (478.58148,1208.9269)
